timestamp;instituicao;dominio_FML;localidade_FML;dominio_INF;localidade_INF;local;entidade;codigo;descricao;mail;TMA;t_maxAtendimento;TME;t_maxEspera;encerrada_normal;encerrada_prioritario;encerrada_rechamada;total;encerrada_desistencia;num_dias;TMA_total_segundos;TME_total_segundos
20231211122716;AMA;COIMBRA;COIMBRA;Loja de Cidadão 1G;Coimbra;Loja de Cidadão Coimbra;REGISTOS;C;Cartão de Cidadão - Outros;--;475;2562;767;1477;24;0;0;24;0;1;11400;18408
20231211122716;AMA;COIMBRA;COIMBRA;Loja de Cidadão 1G;Coimbra;Loja de Cidadão Coimbra;REGISTOS;D;Passaporte - Pedido;--;605;1477;364;990;12;0;0;12;0;1;7260;4368
20231211122716;AMA;COIMBRA;COIMBRA;Loja de Cidadão 1G;Coimbra;Loja de Cidadão Coimbra;REGISTOS;E;Passaporte - Levantamento / Inf.;--;272;1044;453;979;9;0;0;9;0;1;2448;4077
20231211122716;AMA;COIMBRA;COIMBRA;Loja de Cidadão 1G;Coimbra;Loja de Cidadão Coimbra;REGISTOS;F;Registo Civil - Certidões / Inf.;--;759;1991;120;163;4;0;0;4;0;1;3036;480
20231211122716;AMA;COIMBRA;COIMBRA;Loja de Cidadão 1G;Coimbra;Loja de Cidadão Coimbra;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;349;1117;344;818;8;0;0;8;0;1;2792;2752
20231211122716;AMA;COIMBRA;COIMBRA;Loja de Cidadão 1G;Coimbra;Loja de Cidadão Coimbra;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;657;1656;151;387;9;0;0;9;0;1;5913;1359
20231211122716;AMA;COIMBRA;COIMBRA;Loja de Cidadão 1G;Coimbra;Loja de Cidadão Coimbra;REGISTOS;R;Registo veículos - Pedido;--;614;2181;434;822;17;0;0;17;0;1;10438;7378
20231211122716;AMA;COIMBRA;COIMBRA;Loja de Cidadão 1G;Coimbra;Loja de Cidadão Coimbra;REGISTOS;T;Registo Comercial - Certidões / Inf.;--;116;238;311;459;3;0;0;3;0;1;348;933
20231211122716;AMA;COIMBRA;COIMBRA;Loja de Cidadão 1G;Coimbra;Loja de Cidadão Coimbra;REGISTOS;Y;Marcações;--;2047;3281;3361;5928;7;0;0;7;0;1;14329;23527
20231211122716;AMA;FARO;FARO;Loja de Cidadão 1G;Faro;Loja de Cidadão Faro;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;1062;4185;608;3484;12;2;1;15;3;1;15930;10944
20231211122716;AMA;FARO;FARO;Loja de Cidadão 1G;Faro;Loja de Cidadão Faro;REGISTOS;B;Cartão de Cidadão - Levantamento;--;199;475;172;516;13;1;1;15;0;1;2985;2580
20231211122716;AMA;FARO;FARO;Loja de Cidadão 1G;Faro;Loja de Cidadão Faro;REGISTOS;C;Cartão de Cidadão - Outros;--;276;1405;237;633;19;1;0;20;0;1;5520;4740
20231211122716;AMA;FARO;FARO;Loja de Cidadão 1G;Faro;Loja de Cidadão Faro;REGISTOS;D;Passaporte - Pedido;--;783;1427;1221;4035;9;2;2;13;2;1;10179;18315
20231211122716;AMA;FARO;FARO;Loja de Cidadão 1G;Faro;Loja de Cidadão Faro;REGISTOS;E;Passaporte - Levantamento / Inf.;--;226;793;203;502;14;0;1;15;0;1;3390;3045
20231211122716;AMA;FARO;FARO;Loja de Cidadão 1G;Faro;Loja de Cidadão Faro;REGISTOS;F;Registo Civil - Certidões / Inf.;--;513;1293;943;2758;12;0;0;12;0;1;6156;11316
20231211122716;AMA;FARO;FARO;Loja de Cidadão 1G;Faro;Loja de Cidadão Faro;REGISTOS;G;Registo Civil - Nascimento;--;77;77;279;279;1;0;0;1;0;1;77;279
20231211122716;AMA;FARO;FARO;Loja de Cidadão 1G;Faro;Loja de Cidadão Faro;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;354;354;1003;1003;1;0;0;1;0;1;354;1003
20231211122716;AMA;FARO;FARO;Loja de Cidadão 1G;Faro;Loja de Cidadão Faro;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;342;1181;170;847;11;0;0;11;0;1;3762;1870
20231211122716;AMA;FARO;FARO;Loja de Cidadão 1G;Faro;Loja de Cidadão Faro;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;294;758;425;828;10;0;0;10;5;1;2940;6375
20231211122716;AMA;FARO;FARO;Loja de Cidadão 1G;Faro;Loja de Cidadão Faro;REGISTOS;R;Registo veículos - Pedido;--;464;958;510;1306;16;0;5;21;9;1;9744;15300
20231211122716;AMA;FARO;FARO;Loja de Cidadão 1G;Faro;Loja de Cidadão Faro;REGISTOS;T;Registo Comercial - Certidões / Inf.;--;454;1019;343;636;3;0;0;3;0;1;1362;1029
20231211122716;AMA;FARO;FARO;Loja de Cidadão 1G;Faro;Loja de Cidadão Faro;REGISTOS;Y;Marcações;--;1724;3105;1465;2865;3;0;0;3;0;1;5172;4395
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 1G;Lisboa;Loja de Cidadão Laranjeiras;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;777;1293;4901;12728;14;5;1;20;3;1;15540;112723
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 1G;Lisboa;Loja de Cidadão Laranjeiras;REGISTOS;B;Cartão de Cidadão - Levantamento;--;293;1178;456;1701;17;1;0;18;14;1;5274;14592
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 1G;Lisboa;Loja de Cidadão Laranjeiras;REGISTOS;C;Cartão de Cidadão - Outros;--;358;785;3585;6137;14;0;0;14;4;1;5012;64530
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 1G;Lisboa;Loja de Cidadão Laranjeiras;REGISTOS;D;Passaporte - Pedido;--;378;1367;2549;7355;12;3;8;23;8;1;8694;79019
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 1G;Lisboa;Loja de Cidadão Laranjeiras;REGISTOS;E;Passaporte - Levantamento / Inf.;--;148;395;580;1700;18;1;0;19;9;1;2812;16240
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 1G;Lisboa;Loja de Cidadão Laranjeiras;REGISTOS;F;Registo Civil - Certidões / Inf.;--;357;613;1442;3075;19;1;2;22;0;1;7854;31724
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 1G;Lisboa;Loja de Cidadão Laranjeiras;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;396;851;1824;3320;2;1;1;4;6;1;1584;18240
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 1G;Lisboa;Loja de Cidadão Laranjeiras;REGISTOS;R;Registo veículos - Pedido;--;304;988;2695;4650;22;0;0;22;12;1;6688;91630
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 1G;Lisboa;Loja de Cidadão Laranjeiras;REGISTOS;T;Registo Comercial - Certidões / Inf.;--;0;64;1020;1687;0;0;0;0;6;1;0;6120
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 1G;Lisboa;Loja de Cidadão Laranjeiras;REGISTOS;Y;Marcações;--;5542;7630;235;322;2;0;0;2;0;1;11084;470
20231211122716;AMA;LISBOA;ODIVELAS;Loja de Cidadão 1G;Odivelas;Loja de Cidadão Odivelas;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;140;482;454;1594;29;9;0;38;17;1;5320;24970
20231211122716;AMA;LISBOA;ODIVELAS;Loja de Cidadão 1G;Odivelas;Loja de Cidadão Odivelas;REGISTOS;B;Cartão de Cidadão - Levantamento;--;301;2239;192;1062;39;5;0;44;11;1;13244;10560
20231211122716;AMA;LISBOA;ODIVELAS;Loja de Cidadão 1G;Odivelas;Loja de Cidadão Odivelas;REGISTOS;C;Cartão de Cidadão - Outros;--;316;1176;6041;15177;26;6;1;33;2;1;10428;211435
20231211122716;AMA;LISBOA;ODIVELAS;Loja de Cidadão 1G;Odivelas;Loja de Cidadão Odivelas;REGISTOS;D;Passaporte - Pedido;--;389;1355;543;2805;32;2;5;39;6;1;15171;24435
20231211122716;AMA;LISBOA;ODIVELAS;Loja de Cidadão 1G;Odivelas;Loja de Cidadão Odivelas;REGISTOS;E;Passaporte - Levantamento / Inf.;--;120;338;507;1266;12;1;1;14;4;1;1680;9126
20231211122716;AMA;LISBOA;ODIVELAS;Loja de Cidadão 1G;Odivelas;Loja de Cidadão Odivelas;REGISTOS;G;Registo Civil - Nascimento;--;553;1616;509;1188;0;5;1;6;2;1;3318;4072
20231211122716;AMA;LISBOA;ODIVELAS;Loja de Cidadão 1G;Odivelas;Loja de Cidadão Odivelas;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;495;875;5963;9749;6;0;0;6;0;1;2970;35778
20231211122716;AMA;LISBOA;ODIVELAS;Loja de Cidadão 1G;Odivelas;Loja de Cidadão Odivelas;REGISTOS;K;Nacionalidade - Cidadão / Particulares;--;1065;2576;4218;9513;12;0;0;12;0;1;12780;50616
20231211122716;AMA;LISBOA;ODIVELAS;Loja de Cidadão 1G;Odivelas;Loja de Cidadão Odivelas;REGISTOS;R;Registo veículos - Pedido;--;42;744;2495;5071;30;0;0;30;1;1;1260;77345
20231211122716;AMA;LISBOA;ODIVELAS;Loja de Cidadão 1G;Odivelas;Loja de Cidadão Odivelas;REGISTOS;Y;Marcações;--;73;132;720;3403;7;0;0;7;2;1;511;6480
20231211122716;AMA;PORTO;PORTO;Loja de Cidadão 1G;Porto;Loja de Cidadão Porto;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;687;1750;1109;2501;33;0;0;33;8;1;22671;45469
20231211122716;AMA;PORTO;PORTO;Loja de Cidadão 1G;Porto;Loja de Cidadão Porto;REGISTOS;B;Cartão de Cidadão - Levantamento;--;239;643;248;939;19;1;0;20;1;1;4780;5208
20231211122716;AMA;PORTO;PORTO;Loja de Cidadão 1G;Porto;Loja de Cidadão Porto;REGISTOS;C;Cartão de Cidadão - Outros;--;199;1027;352;1438;21;2;0;23;6;1;4577;10208
20231211122716;AMA;PORTO;PORTO;Loja de Cidadão 1G;Porto;Loja de Cidadão Porto;REGISTOS;D;Passaporte - Pedido;--;562;1124;486;1736;18;1;1;20;2;1;11240;10692
20231211122716;AMA;PORTO;PORTO;Loja de Cidadão 1G;Porto;Loja de Cidadão Porto;REGISTOS;E;Passaporte - Levantamento / Inf.;--;116;600;327;757;14;0;0;14;0;1;1624;4578
20231211122716;AMA;PORTO;PORTO;Loja de Cidadão 1G;Porto;Loja de Cidadão Porto;REGISTOS;F;Registo Civil - Certidões / Inf.;--;703;2205;743;1424;4;1;0;5;0;1;3515;3715
20231211122716;AMA;PORTO;PORTO;Loja de Cidadão 1G;Porto;Loja de Cidadão Porto;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;405;749;830;1503;2;0;0;2;2;1;810;3320
20231211122716;AMA;PORTO;PORTO;Loja de Cidadão 1G;Porto;Loja de Cidadão Porto;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;159;337;243;705;14;1;2;17;3;1;2703;4860
20231211122716;AMA;PORTO;PORTO;Loja de Cidadão 1G;Porto;Loja de Cidadão Porto;REGISTOS;R;Registo veículos - Pedido;--;337;2398;197;868;27;0;2;29;2;1;9773;6107
20231211122716;AMA;PORTO;PORTO;Loja de Cidadão 1G;Porto;Loja de Cidadão Porto;REGISTOS;T;Registo Comercial - Certidões / Inf.;--;215;215;527;527;1;0;0;1;0;1;215;527
20231211122716;AMA;PORTO;PORTO;Loja de Cidadão 1G;Porto;Loja de Cidadão Porto;REGISTOS;Y;Marcações;--;696;1758;1119;3061;12;0;0;12;3;1;8352;16785
20231211122716;AMA;SETÚBAL;SETÚBAL;Loja de Cidadão 1G;Setúbal;Loja de Cidadão Setúbal;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;458;1368;560;1999;10;3;0;13;7;1;5954;11200
20231211122716;AMA;SETÚBAL;SETÚBAL;Loja de Cidadão 1G;Setúbal;Loja de Cidadão Setúbal;REGISTOS;B;Cartão de Cidadão - Levantamento;--;252;814;660;1787;4;1;1;6;2;1;1512;5280
20231211122716;AMA;SETÚBAL;SETÚBAL;Loja de Cidadão 1G;Setúbal;Loja de Cidadão Setúbal;REGISTOS;C;Cartão de Cidadão - Outros;--;225;740;712;2080;23;0;1;24;6;1;5400;21360
20231211122716;AMA;SETÚBAL;SETÚBAL;Loja de Cidadão 1G;Setúbal;Loja de Cidadão Setúbal;REGISTOS;D;Passaporte - Pedido;--;324;1421;849;2540;15;3;1;19;8;1;6156;22923
20231211122716;AMA;SETÚBAL;SETÚBAL;Loja de Cidadão 1G;Setúbal;Loja de Cidadão Setúbal;REGISTOS;E;Passaporte - Levantamento / Inf.;--;165;642;995;2531;11;0;0;11;2;1;1815;12935
20231211122716;AMA;SETÚBAL;SETÚBAL;Loja de Cidadão 1G;Setúbal;Loja de Cidadão Setúbal;REGISTOS;F;Registo Civil - Certidões / Inf.;--;266;502;952;2062;6;0;1;7;0;1;1862;6664
20231211122716;AMA;SETÚBAL;SETÚBAL;Loja de Cidadão 1G;Setúbal;Loja de Cidadão Setúbal;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;2425;2425;2274;2582;1;0;0;1;1;1;2425;4548
20231211122716;AMA;SETÚBAL;SETÚBAL;Loja de Cidadão 1G;Setúbal;Loja de Cidadão Setúbal;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;863;1753;1829;3062;3;0;1;4;2;1;3452;10974
20231211122716;AMA;SETÚBAL;SETÚBAL;Loja de Cidadão 1G;Setúbal;Loja de Cidadão Setúbal;REGISTOS;R;Registo veículos - Pedido;--;617;1226;1886;3702;13;0;1;14;14;1;8638;52808
20231211122716;AMA;SETÚBAL;SETÚBAL;Loja de Cidadão 1G;Setúbal;Loja de Cidadão Setúbal;REGISTOS;T;Registo Comercial - Certidões / Inf.;--;0;63;2494;3312;0;0;0;0;4;1;0;9976
20231211122716;AMA;SETÚBAL;SETÚBAL;Loja de Cidadão 1G;Setúbal;Loja de Cidadão Setúbal;REGISTOS;Y;Marcações;--;463;1291;247;1181;11;0;0;11;0;1;5093;2717
20231211122716;AMA;VISEU;VISEU;Loja de Cidadão 1G;Viseu;Loja de Cidadão Viseu;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;544;1325;77;303;11;0;0;11;0;1;5984;847
20231211122716;AMA;VISEU;VISEU;Loja de Cidadão 1G;Viseu;Loja de Cidadão Viseu;REGISTOS;B;Cartão de Cidadão - Levantamento;--;276;451;62;136;10;0;0;10;0;1;2760;620
20231211122716;AMA;VISEU;VISEU;Loja de Cidadão 1G;Viseu;Loja de Cidadão Viseu;REGISTOS;C;Cartão de Cidadão - Outros;--;315;730;74;273;13;2;0;15;0;1;4725;1110
20231211122716;AMA;VISEU;VISEU;Loja de Cidadão 1G;Viseu;Loja de Cidadão Viseu;REGISTOS;D;Passaporte - Pedido;--;446;822;115;230;5;0;0;5;0;1;2230;575
20231211122716;AMA;VISEU;VISEU;Loja de Cidadão 1G;Viseu;Loja de Cidadão Viseu;REGISTOS;F;Registo Civil - Certidões / Inf.;--;994;1920;58;131;4;0;0;4;0;1;3976;232
20231211122716;AMA;VISEU;VISEU;Loja de Cidadão 1G;Viseu;Loja de Cidadão Viseu;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;97;114;36;71;2;0;0;2;0;1;194;72
20231211122716;AMA;VISEU;VISEU;Loja de Cidadão 1G;Viseu;Loja de Cidadão Viseu;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;114;298;126;262;3;0;0;3;0;1;342;378
20231211122716;AMA;VISEU;VISEU;Loja de Cidadão 1G;Viseu;Loja de Cidadão Viseu;REGISTOS;R;Registo veículos - Pedido;--;328;1611;68;461;13;0;0;13;0;1;4264;884
20231211122716;AMA;VISEU;VISEU;Loja de Cidadão 1G;Viseu;Loja de Cidadão Viseu;REGISTOS;Y;Marcações;--;753;3514;61;320;10;0;0;10;0;1;7530;610
20231211122716;AMA;GUARDA;AGUIAR DA BEIRA;Loja de Cidadão 2G;Aguiar da Beira;Loja de Cidadão Aguiar da Beira;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;11;11;415;415;1;0;0;1;0;1;11;415
20231211122716;AMA;GUARDA;AGUIAR DA BEIRA;Loja de Cidadão 2G;Aguiar da Beira;Loja de Cidadão Aguiar da Beira;REGISTOS;F;Registo Civil - Certidões / Inf.;--;13;14;45;50;2;0;0;2;0;1;26;90
20231211122716;AMA;GUARDA;AGUIAR DA BEIRA;Loja de Cidadão 2G;Aguiar da Beira;Loja de Cidadão Aguiar da Beira;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;24;37;876;1701;2;0;0;2;0;1;48;1752
20231211122716;AMA;GUARDA;AGUIAR DA BEIRA;Loja de Cidadão 2G;Aguiar da Beira;Loja de Cidadão Aguiar da Beira;REGISTOS;N;Registo Predial - Pedido;--;16;16;55;55;1;0;0;1;0;1;16;55
20231211122716;AMA;GUARDA;AGUIAR DA BEIRA;Loja de Cidadão 2G;Aguiar da Beira;Loja de Cidadão Aguiar da Beira;REGISTOS;R;Registo veículos - Pedido;--;20;29;84;150;2;0;0;2;0;1;40;168
20231211122716;AMA;LEIRIA;ALVAIAZERE;Loja de Cidadão 2G;Alvaiázere;Loja de Cidadão Alvaiázere;REGISTOS;B;Cartão de Cidadão - Levantamento;--;821;1287;69;93;3;0;0;3;0;1;2463;207
20231211122716;AMA;LEIRIA;ALVAIAZERE;Loja de Cidadão 2G;Alvaiázere;Loja de Cidadão Alvaiázere;REGISTOS;D;Passaporte - Pedido;--;934;934;1327;1327;1;0;0;1;0;1;934;1327
20231211122716;AMA;LEIRIA;ALVAIAZERE;Loja de Cidadão 2G;Alvaiázere;Loja de Cidadão Alvaiázere;REGISTOS;F;Registo Civil - Certidões / Inf.;--;389;546;584;941;6;0;0;6;0;1;2334;3504
20231211122716;AMA;LEIRIA;ALVAIAZERE;Loja de Cidadão 2G;Alvaiázere;Loja de Cidadão Alvaiázere;REGISTOS;G;Registo Civil - Nascimento;--;1661;1661;355;355;1;0;0;1;0;1;1661;355
20231211122716;AMA;LEIRIA;ALVAIAZERE;Loja de Cidadão 2G;Alvaiázere;Loja de Cidadão Alvaiázere;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;1108;1108;217;217;1;0;0;1;0;1;1108;217
20231211122716;AMA;LEIRIA;ALVAIAZERE;Loja de Cidadão 2G;Alvaiázere;Loja de Cidadão Alvaiázere;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;940;1472;611;1145;2;0;0;2;0;1;1880;1222
20231211122716;AMA;LEIRIA;ALVAIAZERE;Loja de Cidadão 2G;Alvaiázere;Loja de Cidadão Alvaiázere;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;623;623;226;226;1;0;0;1;0;1;623;226
20231211122716;AMA;BRAGA;AMARES;Loja de Cidadão 2G;Amares;Loja de Cidadão  Amares;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;681;886;877;1491;2;0;0;2;3;1;1362;4385
20231211122716;AMA;BRAGA;AMARES;Loja de Cidadão 2G;Amares;Loja de Cidadão  Amares;REGISTOS;B;Cartão de Cidadão - Levantamento;--;179;211;703;1359;2;0;0;2;0;1;358;1406
20231211122716;AMA;BRAGA;AMARES;Loja de Cidadão 2G;Amares;Loja de Cidadão  Amares;REGISTOS;C;Cartão de Cidadão - Outros;--;202;202;1;1;1;0;0;1;0;1;202;1
20231211122716;AMA;BRAGA;AMARES;Loja de Cidadão 2G;Amares;Loja de Cidadão  Amares;REGISTOS;D;Passaporte - Pedido;--;1855;1855;401;401;1;0;0;1;0;1;1855;401
20231211122716;AMA;BRAGA;AMARES;Loja de Cidadão 2G;Amares;Loja de Cidadão  Amares;REGISTOS;E;Passaporte - Levantamento / Inf.;--;323;323;584;584;1;0;0;1;0;1;323;584
20231211122716;AMA;BRAGA;AMARES;Loja de Cidadão 2G;Amares;Loja de Cidadão  Amares;REGISTOS;F;Registo Civil - Certidões / Inf.;--;583;1125;251;440;4;0;0;4;0;1;2332;1004
20231211122716;AMA;BRAGA;AMARES;Loja de Cidadão 2G;Amares;Loja de Cidadão  Amares;REGISTOS;G;Registo Civil - Nascimento;--;310;310;132;132;0;1;0;1;0;1;310;132
20231211122716;AMA;BRAGA;AMARES;Loja de Cidadão 2G;Amares;Loja de Cidadão  Amares;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;223;223;935;935;1;0;0;1;0;1;223;935
20231211122716;AMA;BRAGA;AMARES;Loja de Cidadão 2G;Amares;Loja de Cidadão  Amares;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;1236;2075;569;1091;2;0;0;2;0;1;2472;1138
20231211122716;AMA;BRAGA;AMARES;Loja de Cidadão 2G;Amares;Loja de Cidadão  Amares;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;875;2577;562;1140;6;0;0;6;0;1;5250;3372
20231211122716;AMA;BRAGA;AMARES;Loja de Cidadão 2G;Amares;Loja de Cidadão  Amares;REGISTOS;N;Registo Predial - Pedido;--;386;1039;838;1204;5;0;0;5;0;1;1930;4190
20231211122716;AMA;BRAGA;AMARES;Loja de Cidadão 2G;Amares;Loja de Cidadão  Amares;REGISTOS;R;Registo veículos - Pedido;--;294;1229;840;1244;5;0;0;5;0;1;1470;4200
20231211122716;AMA;AVEIRO;ANADIA;Loja de Cidadão 2G;ANADIA;Loja de Cidadão Anadia;REGISTOS;C;Cartão de Cidadão - Outros;--;53;67;367;1047;3;1;0;4;0;1;212;1468
20231211122716;AMA;AVEIRO;ANADIA;Loja de Cidadão 2G;ANADIA;Loja de Cidadão Anadia;REGISTOS;F;Registo Civil - Certidões / Inf.;--;305;1224;363;1439;7;1;0;8;0;1;2440;2904
20231211122716;AMA;AVEIRO;ANADIA;Loja de Cidadão 2G;ANADIA;Loja de Cidadão Anadia;REGISTOS;G;Registo Civil - Nascimento;--;460;799;689;752;2;0;0;2;0;1;920;1378
20231211122716;AMA;AVEIRO;ANADIA;Loja de Cidadão 2G;ANADIA;Loja de Cidadão Anadia;REGISTOS;K;Nacionalidade - Cidadão / Particulares;--;687;843;274;378;1;1;0;2;0;1;1374;548
20231211122716;AMA;AVEIRO;ANADIA;Loja de Cidadão 2G;ANADIA;Loja de Cidadão Anadia;REGISTOS;N;Registo Predial - Pedido;--;586;1961;3082;4761;10;0;0;10;0;1;5860;30820
20231211122716;AMA;AVEIRO;ANADIA;Loja de Cidadão 2G;ANADIA;Loja de Cidadão Anadia;REGISTOS;R;Registo veículos - Pedido;--;68;82;4211;4592;2;0;0;2;0;1;136;8422
20231211122716;AMA;LEIRIA;BATALHA;Loja de Cidadão 2G;Batalha;Loja de Cidadão Batalha;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;573;1087;271;742;8;1;0;9;1;1;5157;2710
20231211122716;AMA;LEIRIA;BATALHA;Loja de Cidadão 2G;Batalha;Loja de Cidadão Batalha;REGISTOS;F;Registo Civil - Certidões / Inf.;--;712;3113;5194;8329;15;0;0;15;0;1;10680;77910
20231211122716;AMA;CASTELO BRANCO;BELMONTE;Loja de Cidadão 2G;BELMONTE;Loja de Cidadão Belmonte;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;358;548;834;1064;2;0;0;2;0;1;716;1668
20231211122716;AMA;CASTELO BRANCO;BELMONTE;Loja de Cidadão 2G;BELMONTE;Loja de Cidadão Belmonte;REGISTOS;B;Cartão de Cidadão - Levantamento;--;206;209;369;430;2;0;0;2;0;1;412;738
20231211122716;AMA;CASTELO BRANCO;BELMONTE;Loja de Cidadão 2G;BELMONTE;Loja de Cidadão Belmonte;REGISTOS;E;Passaporte - Levantamento / Inf.;--;170;170;387;387;1;0;0;1;0;1;170;387
20231211122716;AMA;CASTELO BRANCO;BELMONTE;Loja de Cidadão 2G;BELMONTE;Loja de Cidadão Belmonte;REGISTOS;F;Registo Civil - Certidões / Inf.;--;307;307;660;660;1;0;0;1;0;1;307;660
20231211122716;AMA;CASTELO BRANCO;BELMONTE;Loja de Cidadão 2G;BELMONTE;Loja de Cidadão Belmonte;REGISTOS;G;Registo Civil - Nascimento;--;1169;1169;95;95;1;0;0;1;0;1;1169;95
20231211122716;AMA;CASTELO BRANCO;BELMONTE;Loja de Cidadão 2G;BELMONTE;Loja de Cidadão Belmonte;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;490;714;503;1158;3;0;0;3;0;1;1470;1509
20231211122716;AMA;CASTELO BRANCO;BELMONTE;Loja de Cidadão 2G;BELMONTE;Loja de Cidadão Belmonte;REGISTOS;N;Registo Predial - Pedido;--;537;537;71;71;1;0;0;1;0;1;537;71
20231211122716;AMA;CASTELO BRANCO;BELMONTE;Loja de Cidadão 2G;BELMONTE;Loja de Cidadão Belmonte;REGISTOS;R;Registo veículos - Pedido;--;922;922;51;51;1;0;0;1;0;1;922;51
20231211122716;AMA;ÉVORA;BORBA;Loja de Cidadão 2G;Borba;Loja de Cidadão Borba;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;16;16;885;885;1;0;0;1;0;1;16;885
20231211122716;AMA;ÉVORA;BORBA;Loja de Cidadão 2G;Borba;Loja de Cidadão Borba;REGISTOS;B;Cartão de Cidadão - Levantamento;--;12;15;681;908;4;0;0;4;0;1;48;2724
20231211122716;AMA;ÉVORA;BORBA;Loja de Cidadão 2G;Borba;Loja de Cidadão Borba;REGISTOS;R;Registo veículos - Pedido;--;14;18;411;821;2;0;0;2;0;1;28;822
20231211122716;AMA;LISBOA;CACÉM;Loja de Cidadão 2G;Cacém;Loja de Cidadão Cacém;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;56;392;1760;3388;10;0;1;11;1;1;616;21120
20231211122716;AMA;LISBOA;CACÉM;Loja de Cidadão 2G;Cacém;Loja de Cidadão Cacém;REGISTOS;B;Cartão de Cidadão - Levantamento;--;381;2880;550;1548;17;0;0;17;2;1;6477;10450
20231211122716;AMA;LISBOA;CACÉM;Loja de Cidadão 2G;Cacém;Loja de Cidadão Cacém;REGISTOS;E;Passaporte - Levantamento / Inf.;--;117;138;205;300;2;0;0;2;1;1;234;615
20231211122716;AMA;LISBOA;CACÉM;Loja de Cidadão 2G;Cacém;Loja de Cidadão Cacém;REGISTOS;N;Registo Predial - Pedido;--;142;142;0;0;1;0;0;1;0;1;142;0
20231211122716;AMA;LISBOA;CACÉM;Loja de Cidadão 2G;Cacém;Loja de Cidadão Cacém;REGISTOS;R;Registo veículos - Pedido;--;1132;2518;0;0;5;0;0;5;0;1;5660;0
20231211122716;AMA;LISBOA;CACÉM;Loja de Cidadão 2G;Cacém;Loja de Cidadão Cacém;REGISTOS;Y;Marcações;--;263;977;340;2677;26;0;0;26;0;1;6838;8840
20231211122716;AMA;PORTALEGRE;CAMPO MAIOR;Loja de Cidadão 2G;Campo Maior;Loja de Cidadão Campo Maior;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;457;457;411;802;0;0;1;1;1;1;457;822
20231211122716;AMA;PORTALEGRE;CAMPO MAIOR;Loja de Cidadão 2G;Campo Maior;Loja de Cidadão Campo Maior;REGISTOS;B;Cartão de Cidadão - Levantamento;--;252;276;56;97;2;0;0;2;1;1;504;168
20231211122716;AMA;PORTALEGRE;CAMPO MAIOR;Loja de Cidadão 2G;Campo Maior;Loja de Cidadão Campo Maior;REGISTOS;C;Cartão de Cidadão - Outros;--;283;580;154;273;5;0;0;5;0;1;1415;770
20231211122716;AMA;PORTALEGRE;CAMPO MAIOR;Loja de Cidadão 2G;Campo Maior;Loja de Cidadão Campo Maior;REGISTOS;F;Registo Civil - Certidões / Inf.;--;30;32;1152;1274;2;0;0;2;0;1;60;2304
